customer_id,interaction,uid,city,state,country,zip,lat,lng,population,area,job,children,age,income,marital,gender,churn,outage_sec_perweek,email,contacts,yearly_equip_failure,techie,contract,port_modem,tablet,internet_service,phone,multiple,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,payment_method,tenure,monthly_charge,day_time,year,bandwidth_gb_year
L72577,078067fe-872e-4584-a139-401c81745106,81f6b581849644113d479bd9c715d8e7,Yamhill,MI,Prince of Wales-Hyder,14456,32.4258,-95.66521,19201,Rural,"Loss adjuster, chartered",0,46,23629.05,Separated,Male,No,15.68552752,10,0,0,Yes,Month-to-month,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Yes,No,Credit Card (automatic),11.16847385,159.947583,Afternoon,2021,1599.727567
B149716,29648b0f-60f4-4d70-8a93-779f412732d6,68fbcdab4b8d1fc1a25dceebc50b10a7,Point Baker,TX,Yamhill,66767,30.11418,-84.5603,517,Urban,"Civil engineer, contracting",0,78,65564.74,Separated,Male,No,6.33742,12,0,0,Yes,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Yes,No,Yes,Mailed Check,13.21733,230.1051,Evening,2021,1599.616413
D110610,9660378d-7fab-4683-8501-d04db298b172,197cd0987e0eba83304dce2a7a1d061a,Yamhill,CA,Ogemaw,64483,42.31057,-73.50767,799,Rural,Water engineer,2,49,31644.7,Separated,Female,No,15.76975133,11,2,0,No,Two Year,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,No,No,No,Electronic Check,11.96148946,227.475448,Afternoon,2021,1599.474597
N979670,4a67cb1a-f337-438b-87ea-5017a55366ee,4d207b1c57cb76059825c8f022437121,Point Baker,MI,Prince of Wales-Hyder,95564,37.71658,-76.93068,432,Urban,"Pharmacist, hospital",1,82,56646.45,Widowed,Female,No,8.933365,9,1,2,No,Month-to-month,No,No,Fiber Optic,No,Yes,Yes,No,No,No,Yes,Yes,No,Electronic Check,14.67731,152.509,Evening,2021,1599.244733
D291600,7352e657-fb90-4b44-9dd4-1f1499d46e74,d72b28fb8aab3d390f0cc8053f965d31,West Branch,TX,Prince of Wales-Hyder,52072,33.51064,-102.6464,262,Suburban,"Engineer, electrical",0,32,12530.16,Widowed,Female,No,4.585813,16,4,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,No,No,No,Yes,No,No,Mailed Check,13.62126,169.9378,Morning,2021,1599.005155
H696459,de8b9c4a-0ef9-42d6-99c4-73c3587c9d1a,d01fb98d59e0dc97b4a2315a04177e49,Needville,TX,Yamhill,96015,42.60783,-77.2151,529,Suburban,Catering manager,1,65,1593.76,Married,Female,No,10.617244,10,0,1,No,One year,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,11.44470291,137.483594,Morning,2022,1598.603464
X265916,a7fea1c7-5a25-4737-9295-9bbc83147c04,a70bd2c54e7ca6b18f6ff7de945cdde2,Needville,CA,Prince of Wales-Hyder,41849,39.72867,-85.90342,85,Rural,Newspaper journalist,0,68,77598.76,Divorced,Male,No,6.246844,11,0,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Bank Transfer(automatic),13.74701,214.9525,Afternoon,2022,1598.336024
E356051,840460f9-4475-4b93-8ca3-ef3dc8be7f33,6ca89af754db6f8e611ca66196097634,Needville,AK,Ogemaw,99008,42.79023,-71.22019,1131,Rural,"Chemist, analytical",1,33,25776.46,Never Married,Male,No,9.79011,12,2,0,No,Month-to-month,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Credit Card (automatic),8.100668,182.4433,Afternoon,2021,1598.041286
N516025,727a0943-5dff-43b4-adee-14eb2c775fe7,ffd5176038ec84933560ea75d7d503b5,Yamhill,AK,Fort Bend,54731,38.03196,-88.02854,683,Urban,Research scientist (medical),4,63,45562.92,Divorced,Female,No,9.844484181,9,1,1,No,One year,No,No,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,Yes,Mailed Check,14.64298089,184.978458,Evening,2021,1597.578464
Z272018,8b76735a-f220-4b64-a39c-4ec25baabc2c,99e4f7228a123fe6ff8d5227d6698444,Needville,CA,Yamhill,59082,30.40268,-97.76105,57,Rural,Community arts worker,1,70,89882.52,Married,Male,No,7.462184,13,2,0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Credit Card (automatic),11.86797,242.6143,Afternoon,2021,1597.444059
T302014,1e85a477-a2f8-466c-be50-4b128ff40b6f,c1df60cd65ebc761fb6df070186b0600,Del Mar,CA,Ogemaw,38581,37.2218,-83.02391,3895,Suburban,"Engineer, automotive",0,32,52856.4,Separated,Female,No,9.730159336,7,2,1,No,One year,No,No,DSL,Yes,No,No,No,No,No,No,No,Yes,Credit Card (automatic),9.820011726,159.947583,Morning,2022,1596.707755
O940498,62176d36-a09e-426e-9152-15ff047bf9b2,f9ee61ca5eaed43fd1190f2f1499119a,Point Baker,OR,Ogemaw,47040,40.46689,-79.188,5025,Suburban,"Editor, commissioning",9,46,17549.51,Separated,Male,No,6.838437,18,1,0,No,Two Year,No,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Electronic Check,13.09678,139.9816,Morning,2022,1596.175795
S264134,1121bc1d-7a08-4617-a678-9731d1245079,d47edc5e236bd401783118d1f7c5521c,Point Baker,TX,Prince of Wales-Hyder,59222,37.86065,-78.79452,136,Rural,Games developer,1,62,18847.36,Never Married,Male,No,11.47442,12,0,0,No,Two Year,No,No,Fiber Optic,Yes,No,No,Yes,Yes,No,No,No,No,Electronic Check,9.882614,190.1599,Afternoon,2021,1596.133478
W334401,209b6833-8f71-4eb0-a776-663979247eed,8b6df8c80c05dc4dac7de3243b87da41,Yamhill,TX,Ogemaw,76455,45.85933,-84.62533,973,Suburban,Actor,2,36,63735.08,Married,Male,No,8.63279,18,1,0,No,Two Year,No,No,Fiber Optic,Yes,No,Yes,No,No,Yes,No,No,Yes,Mailed Check,14.62117,120.0035,Morning,2021,1595.672481
K639306,2f922d6d-e638-4bfb-a25c-8eef38f28d1b,64e53b10594c3aa5020bc34f65f10be6,West Branch,MI,San Diego,32656,39.50344,-79.05052,14433,Rural,Advertising account executive,2,47,30342.56,Married,Male,No,12.2679124,11,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,Yes,Electronic Check,17.64373477,112.455141,Afternoon,2021,1594.963149
L732093,0b9ccda8-908c-41ff-b988-32a779c7b9eb,5a741a2ee1bd559e079b31cd16e7a62b,West Branch,OR,Prince of Wales-Hyder,72128,44.53936,-85.9306,903,Rural,Armed forces logistics/support/administrative officer,1,23,41685.06,Divorced,Female,No,8.560666,8,1,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No,No,Credit Card (automatic),11.94546,192.4404,Afternoon,2021,1594.837225
H148227,93ff1569-4681-4817-a612-f1de2d45aa76,db580a96164eb98ad48f7ab0e73ab07c,Del Mar,CA,Fort Bend,37150,41.64956,-87.63016,4906,Rural,Charity officer,3,89,27485.23,Never Married,Male,No,6.257899,11,2,3,No,Month-to-month,No,No,Fiber Optic,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Electronic Check,14.36866,184.967,Afternoon,2021,1594.517874
K447350,1684488e-848f-4fc9-825c-5d0ca3044399,0cc94091a90f43d5f5387138e5bc0a17,Point Baker,MI,San Diego,99654,48.11156,-118.6767,62135,Suburban,Biomedical engineer,1,32,41799.98,Married,Male,No,10.25329,12,1,0,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,No,No,Bank Transfer(automatic),12.70321,194.9581,Morning,2022,1593.998248
M78179,5349b3ff-592a-43ea-b53b-1fbdb7aec574,2fa7fbdd099392feecf29ffdcd63623c,West Branch,OR,Prince of Wales-Hyder,52358,42.68571,-85.61466,3525,Rural,"Psychologist, occupational",0,49,146951.6,Never Married,Female,No,7.831413,13,0,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,Yes,No,Yes,Bank Transfer(automatic),14.37481,172.4441,Afternoon,2021,1593.966861
D506699,d6ad6e6a-9965-4957-a918-81d6b16a628c,1b38613d8a1d7a7586c865368783158c,West Branch,CA,Fort Bend,8097,36.93497,-100.5831,3213,Urban,Community pharmacist,0,25,20638.11,Divorced,Male,No,8.61041,14,2,0,Yes,Month-to-month,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,No,No,No,Bank Transfer(automatic),7.890442,164.9715,Evening,2021,1593.482092
J991902,a2754334-e14c-49d8-a167-667c4e434841,87ac8de3cb512921fba29ced98b85fff,Needville,CA,Prince of Wales-Hyder,76852,43.45232,-113.8836,206,Suburban,Ergonomist,7,43,38369.68,Married,Female,No,6.832018399,13,0,1,No,One year,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Credit Card (automatic),11.72200614,175.004777,Morning,2022,1593.466069
D457155,9b351c33-77e0-400d-915b-6a9511b7787d,b042a52a58db5c531e4c3c91d25a5d0c,Del Mar,AK,Ogemaw,27852,30.47822,-92.4264,3134,Rural,Chartered accountant,0,41,43329.35,Divorced,Male,No,8.222455858,10,1,0,No,Two Year,No,No,DSL,Yes,No,Yes,Yes,Yes,No,No,No,No,Mailed Check,5.823321565,255.119794,Afternoon,2021,1590.329883
E135018,6f62c81f-fecf-4413-9f18-dd35773088d3,2ba1f50dbbbf9f1b0aaa99c9ec236979,West Branch,OR,Ogemaw,56636,40.20147,-79.1751,4979,Rural,"Engineer, building services",1,29,32952.41,Never Married,Female,No,9.749545,15,3,0,No,One year,No,No,DSL,No,No,Yes,Yes,No,No,No,No,Yes,Mailed Check,5.457127,202.65,Afternoon,2021,1589.753327
O529706,8d91575c-167b-4733-9fb0-294f5eab23ec,192b80872a509f10827866a4f1764fda,Del Mar,CA,Prince of Wales-Hyder,78642,43.63877,-75.27511,11817,Urban,"Scientist, research (physical sciences)",0,41,44202.8,Divorced,Male,No,13.36673,14,2,0,No,Month-to-month,Yes,No,DSL,No,No,No,Yes,Yes,No,Yes,No,No,Bank Transfer(automatic),11.21881,159.9476,Evening,2021,1589.460591
N304752,8d2c8197-9660-4355-ac8c-f9f91429ec36,717a4c2bc327fd7a7617ac0d57443677,Del Mar,AK,Ogemaw,38631,39.63282,-86.30532,1284,Urban,Health and safety inspector,2,23,44520,Married,Female,No,14.17316345,9,1,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Bank Transfer(automatic),9.349597147,275.133571,Evening,2021,1589.339963
V967766,0180c5a1-1827-4fbb-a58a-31f40ce495bc,9867461a2b411c2fe4779d6204e58cac,Del Mar,CA,Yamhill,30455,41.64956,-87.63016,465,Suburban,"Designer, television/film set",0,21,23707.83,Widowed,Male,No,9.62737,10,2,0,No,Two Year,No,No,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Yes,Credit Card (automatic),7.151009,245.1457,Morning,2021,1589.194648
X707597,e0017017-1fd6-4a69-bbd0-d340af435b02,19ab5bf798ac3cad9f299799b79a7436,Yamhill,CA,Ogemaw,49816,47.54126,-122.313,706,Rural,"Psychologist, sport and exercise",0,79,43925.68,Never Married,Male,No,10.67296,13,0,0,No,Two Year,No,Yes,DSL,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Credit Card (automatic),8.939477,154.9755,Afternoon,2021,1588.984136
D926198,1f264ea0-90be-431c-952e-8eafb6bb847b,46be2e4d26788c1d138f5366b3ea825e,West Branch,MI,Fort Bend,16434,41.03181,-73.58283,3167,Urban,Newspaper journalist,0,56,64017.78,Widowed,Female,No,12.45682505,10,2,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Mailed Check,11.76491612,190.173699,Evening,2021,1588.313232
H832557,e212cefc-e3e2-4bfe-a197-8001046f0ff5,f41d5d9c39f5a5a64fd09ecce0f256d8,Needville,CA,Ogemaw,92307,42.99326,-98.04664,39273,Urban,"Surveyor, land/geomatics",2,79,14493.59,Widowed,Female,No,13.49337,12,1,0,Yes,Two Year,Yes,No,DSL,Yes,No,No,No,No,No,No,Yes,Yes,Electronic Check,6.403857,235.1372,Evening,2021,1588.073926
Y247582,89fb3856-4115-4aa0-9fdd-f763dffd26a1,5849f4d5d359cb6bdd713ef48e22264a,Needville,TX,Fort Bend,99141,29.96184,-90.16244,5081,Suburban,Advice worker,3,89,34434.44,Never Married,Male,No,10.47958917,15,4,0,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,No,No,No,No,No,Bank Transfer(automatic),14.69261964,124.960655,Morning,2022,1587.826878
H682549,cd966f85-a548-4354-9af0-ffb4d8438b85,91a7704f295b50fb3abaf72302dcb56a,Yamhill,MI,Fort Bend,32773,32.32628,-81.60192,30955,Urban,"Research officer, trade union",10,64,27549.98,Married,Female,No,8.76848,10,0,1,Yes,Month-to-month,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,No,No,Electronic Check,10.59517,182.4433,Evening,2022,1587.727149
Y40918,41ad5b5b-f11d-4b66-9d14-5bd193c4e43e,69775a2f1dc98378119af98d62b8ca66,West Branch,MI,Fort Bend,80478,44.50528,-109.4355,1330,Rural,"Chemist, analytical",4,48,17762.55,Never Married,Male,No,15.78937082,18,2,0,No,Two Year,Yes,No,DSL,Yes,No,No,No,Yes,No,No,No,No,Electronic Check,13.59949293,92.455141,Afternoon,2021,1587.688033
U158712,748a7a31-5a79-4c7b-9640-a8e97c6db0ff,cd0e88b05acde66f823c53a2ee14617a,Needville,AK,Fort Bend,92879,39.85765,-75.60174,46920,Urban,Copy,0,76,45553.16,Widowed,Male,No,14.4386161,14,3,0,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,No,No,Yes,No,Yes,Electronic Check,9.043575718,172.470522,Evening,2021,1587.044822
U843827,62a8c7b8-023c-4ad0-b6c2-dee7d4617111,7c5a1141675eb59287786e16631efe63,West Branch,TX,San Diego,22939,30.57672,-91.46861,5983,Suburban,Soil scientist,0,58,20194.74,Widowed,Female,No,16.26782621,10,0,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,No,No,Yes,No,No,Yes,Bank Transfer(automatic),17.6210362,149.977753,Morning,2021,1586.699491
F657666,a9784702-94d7-43dc-afba-c4aec5dd7e4a,835335a416951c24ffbbd4e588d9f585,Yamhill,TX,Fort Bend,45503,37.37942,-82.95223,32363,Rural,Analytical chemist,1,23,1817.99,Married,Female,No,9.617616,13,1,0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Mailed Check,8.915226,162.4833,Afternoon,2021,1586.632329
H89950,eaa69d55-595b-455b-92f8-bd96e6ae4389,3e5bbdb9745f4de25a0f89817dedc015,Del Mar,CA,Prince of Wales-Hyder,91766,46.68113,-113.2387,72332,Rural,Conference centre manager,0,78,79369.7,Married,Male,Yes,9.462517,18,1,0,Yes,Month-to-month,No,No,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Bank Transfer(automatic),10.91296,152.4579,Afternoon,2021,1586.408716
T496778,c5fbb028-f030-40cc-b222-fcfb8a5f236e,e3a5d4961fb1942e816b3003c9beb62a,West Branch,TX,Ogemaw,76882,43.72735,-74.30538,233,Urban,Trading standards officer,1,62,61174.45,Separated,Female,No,11.90278,15,2,1,No,One year,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,No,Yes,Bank Transfer(automatic),11.31749,162.447,Evening,2021,1585.841616
Y828304,c24803e2-1f93-4e9a-8cf8-d3bcbc408379,8c2994a18f76b48c5048b0562b91998f,Yamhill,AK,Fort Bend,34291,39.05885,-84.32711,6119,Urban,Insurance underwriter,3,69,115594.58,Widowed,Female,No,6.768420041,10,1,1,No,Month-to-month,No,Yes,DSL,Yes,No,No,No,No,Yes,Yes,Yes,No,Electronic Check,6.135854482,255.119794,Evening,2022,1585.705665
R976797,47c4227b-cc69-4f30-8f46-91d847c4adaf,2ee828676b6c6fdb173685d369c093bb,Needville,TX,Prince of Wales-Hyder,19127,34.44481,-117.6251,6082,Suburban,Musician,2,26,43467.62,Never Married,Male,No,10.48505,16,0,0,No,One year,No,Yes,DSL,Yes,No,No,No,No,No,No,No,No,Bank Transfer(automatic),2.420905,222.6281,Morning,2022,1585.087297
E587927,0ef28be3-fb5d-4d5b-84f8-9df9e6053345,b0be3b2ebf7474904cd7ebd3d29dc682,Point Baker,TX,Prince of Wales-Hyder,88056,47.53634,-96.00755,197,Suburban,Primary school teacher,3,55,21594.91,Separated,Female,No,11.18568,19,2,0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Electronic Check,13.85176,192.4404,Morning,2021,1584.550026
D470800,e3aa9e48-a618-4807-897e-b1b83d3ce84f,d02e941636b6dc59dd0d448c2bd91b03,Yamhill,OR,Ogemaw,57386,41.92068,-87.70167,224,Rural,Office manager,3,61,41577.62,Never Married,Male,No,10.1125,12,1,0,Yes,One year,Yes,No,DSL,No,No,No,No,No,No,Yes,No,Yes,Mailed Check,10.49402,139.9349,Afternoon,2021,1584.241573
S144581,4233cdd8-3276-47c2-9d42-5c8e8122f5c2,7732175ca8ce3c2562ff9e5e1f3b71ea,Needville,TX,Yamhill,26267,34.04796,-85.92463,298,Rural,Clinical psychologist,0,63,15468.51,Never Married,Female,No,2.017746,13,1,0,No,Two Year,Yes,No,DSL,Yes,No,No,No,No,Yes,No,No,Yes,Bank Transfer(automatic),9.832835,152.5104,Afternoon,2021,1583.398883
R986544,ed266117-f245-4ce8-a72e-4c03202a1b63,8112f0d6d05e7dc8b7daf46875615039,Point Baker,OR,Prince of Wales-Hyder,70437,44.98793,-92.96393,8188,Urban,"Teacher, secondary school",5,27,17423.53,Never Married,Male,Yes,10.43299,10,2,0,No,One year,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Electronic Check,9.873648,159.9476,Evening,2021,1582.882748
H523291,b96b05dc-e479-496b-8563-1679bc6de2f3,0442c18933dc0c43c2d449144b3c7ee1,Point Baker,OR,Prince of Wales-Hyder,57258,39.74137,-89.8939,124,Rural,Chartered certified accountant,1,59,22107.4,Widowed,Female,No,8.121051317,12,2,1,No,Month-to-month,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,No,Yes,Credit Card (automatic),10.79186592,117.439154,Afternoon,2021,1582.783024
H68068,de61b00a-ffdf-4b9b-bd9e-993ef4b07925,af447c69e740abc2c3dcf8b0ec72cdb9,Needville,AK,Yamhill,60162,36.09093,-80.45049,8165,Urban,Public librarian,2,30,64256.81,Never Married,Female,No,11.79073041,17,0,1,No,Month-to-month,No,No,DSL,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Bank Transfer(automatic),10.06019902,159.965581,Evening,2022,1582.295235
V65412,f3edb505-1d35-4352-b35c-2ae37f5b9337,7e3b73d8edcdaaee93cab1efb5da8540,Needville,CA,Ogemaw,95354,41.03351,-79.22466,24743,Suburban,Education administrator,10,55,29360.19,Widowed,Female,No,10.12439,11,1,0,No,One year,No,No,Fiber Optic,No,No,No,Yes,No,No,Yes,Yes,Yes,Electronic Check,14.58336,164.9889,Morning,2021,1581.65754
P299531,9fd6ad6c-6c2d-4e22-a07f-f0885d8b18fc,c650b8f697f6d1965963012770bdf38b,Yamhill,CA,San Diego,92372,33.61862,-99.2424,6282,Suburban,Electrical engineer,0,51,18347.2,Separated,Male,No,11.30999,12,2,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Electronic Check,10.39542,220.1615,Morning,2022,1581.59431
K925596,0f895c9c-d269-4ed3-9694-efd4885a2d49,30f9a4caf57b850fcfc1163b6bbe7242,Del Mar,OR,Fort Bend,63014,41.86781,-75.30642,882,Rural,Psychotherapist,4,68,12114.71,Married,Female,No,7.95348,13,0,0,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,No,Yes,Yes,No,No,Electronic Check,11.66425,139.965,Afternoon,2022,1581.415147
W795143,8c6ecb20-c100-49ea-9d6b-25568c9aaa9a,04b8e83bee814b9a70ef38bb35bfe007,Del Mar,TX,Prince of Wales-Hyder,25855,32.94939,-92.5572,168,Rural,Sports development officer,3,59,59158.79,Separated,Male,No,7.514067308,14,1,1,Yes,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Electronic Check,13.17859958,175.133074,Afternoon,2021,1581.016214
F934616,ea4be904-e6a4-4fa7-9bdf-da1a600796b5,4980eed138f1b125296235d3539d2eff,Needville,OR,Yamhill,24817,35.43449,-88.89534,767,Suburban,"Loss adjuster, chartered",0,25,27102.45,Widowed,Female,No,11.61411,11,0,1,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Yes,No,Electronic Check,12.86853,169.9671,Morning,2021,1580.727843
P454810,c6abc3fd-1782-41d8-9d07-a2d62e4a5eef,69b9ae142b2325d83d027bd4c0d98de3,Yamhill,TX,Yamhill,5483,37.84717,-85.46922,1512,Suburban,Environmental education officer,0,84,37774.81,Married,Female,No,11.70582668,16,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,Yes,No,No,No,Yes,Bank Transfer(automatic),16.26037537,152.488401,Morning,2021,1580.43019
N874492,6928c0eb-2760-4d98-8af7-cd9b6bbd04f2,d8ba73bbb6259c1d345eee2f2589b84a,West Branch,AK,San Diego,26520,36.82189,-89.80302,1204,Rural,"Solicitor, Scotland",3,62,24216.4,Widowed,Female,No,13.09191109,16,0,1,No,Month-to-month,No,No,DSL,Yes,No,No,Yes,No,No,No,No,Yes,Credit Card (automatic),9.331730104,132.466002,Afternoon,2022,1579.887065
T369873,7a469ba7-90bd-4c1f-bb44-f537038a55a2,ec179f38b103e961fe15fc3eb3369e5c,Yamhill,OR,Prince of Wales-Hyder,49316,40.69231,-73.65128,23140,Suburban,Operational investment banker,3,63,15423.53,Never Married,Female,No,12.18665298,15,1,1,No,One year,No,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Bank Transfer(automatic),15.71428993,140.004928,Morning,2021,1579.867444
N582710,edc7e15a-5c10-4b11-99da-25f631414392,1ac59d50b07a6a9ddacabbe53c65bcc2,Needville,CA,Yamhill,59242,42.55285,-72.40252,61,Urban,Artist,1,35,7724.73,Separated,Male,No,6.258356398,17,1,1,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Bank Transfer(automatic),9.190009376,255.137219,Evening,2022,1577.915603
D333249,9bed5aaa-4dd8-4d58-8552-0b60ab747146,6f348740e54356ed4ae149628dfad786,Del Mar,TX,Fort Bend,13131,28.04759,-82.67692,3736,Suburban,Animal technologist,4,41,87354.99,Divorced,Female,No,5.290318715,11,0,0,No,Two Year,No,No,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Electronic Check,9.743201872,252.637807,Morning,2021,1577.208717
J909235,e284efea-76b6-4eab-88aa-aeef608fccc9,ac4034457e7ee57cbfde1442bc78f525,West Branch,CA,Fort Bend,57365,43.08817,-92.32251,575,Urban,"Engineer, automotive",2,83,23687.02,Widowed,Male,No,13.25666082,10,2,1,No,Two Year,No,No,DSL,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Bank Transfer(automatic),13.14070245,137.469817,Evening,2022,1577.015173
F524918,c72b5336-1846-4c87-81fa-b16d47a286f5,7ec3c9dec821f66f7520ac3c58f4193c,Needville,MI,Prince of Wales-Hyder,99563,34.30137,-91.00694,1144,Rural,Water quality scientist,3,35,33748.05,Widowed,Female,No,14.00503607,14,2,1,No,Two Year,No,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Electronic Check,14.7212152,169.967067,Afternoon,2021,1576.607681
I997253,3474caae-8e4a-4275-99c8-9f3b7fd421fa,d154251918acf656e928375d18822254,Point Baker,MI,Prince of Wales-Hyder,53561,30.67149,-93.71174,1800,Rural,Politician's assistant,0,21,37455.48,Married,Female,No,0.636607948,11,1,0,No,Month-to-month,No,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Electronic Check,9.626754665,127.442069,Afternoon,2022,1575.771505
F269503,3afc83ef-50b9-46cd-9e45-af3b217e8733,1452daed8784ed5557b11f9244520e9c,Needville,OR,Yamhill,55746,38.44401,-81.89792,16882,Rural,Chartered certified accountant,7,27,41151.14,Widowed,Female,No,8.272244827,13,2,0,No,Two Year,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,No,No,Credit Card (automatic),16.0708543,157.483594,Afternoon,2022,1575.683555
T508169,5e9009e3-265b-4322-8c86-f0a4bcb496ad,8e725c4ceae1dc6138b14337c4362101,Yamhill,TX,Fort Bend,98595,43.98135,-69.6926,2863,Rural,Probation officer,5,83,24940.42,Divorced,Male,Yes,14.0011,14,0,0,No,Month-to-month,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Mailed Check,7.232429,207.4754,Afternoon,2021,1575.575608
Z72807,67a469c5-cf1a-4783-acca-4af470e419cf,9dc285f720a8f1a64688f1b621cc5ff4,Needville,CA,Fort Bend,21824,39.26688,-80.1736,113,Suburban,Financial trader,2,59,51404.81,Widowed,Male,No,4.399978,9,2,0,No,One year,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Electronic Check,12.13947,207.4811,Morning,2021,1575.21359
D736145,d9c538b7-24a0-4c4e-b6e2-f44e1b06ac22,a611179c9a03548bed014e2186393268,Point Baker,CA,Ogemaw,14441,32.13826,-106.7999,332,Urban,Child psychotherapist,3,70,10305.73,Divorced,Female,No,9.749636,5,0,2,No,Two Year,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Electronic Check,9.390135,162.4608,Evening,2022,1574.866243
Y834953,0fc90874-1095-4057-810f-8899be170720,22c6bb89a02dab027b3e42cd3eab018e,Yamhill,OR,San Diego,66441,45.86836,-98.14616,26238,Urban,"Editor, commissioning",0,44,33035.98,Widowed,Male,No,5.881182,11,1,0,No,Month-to-month,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Electronic Check,10.41798,117.4686,Evening,2021,1574.707587
Y107411,769ef6df-0a38-4255-98d8-439c832cd5de,c28d9cb33cb37e2af88bb4c2aef40a40,Yamhill,CA,Ogemaw,57540,36.15822,-96.56361,111,Urban,Television camera operator,1,29,46393.66,Married,Female,No,14.39565424,6,2,0,No,One year,Yes,No,DSL,Yes,Yes,No,No,No,No,Yes,No,No,Bank Transfer(automatic),10.30304569,159.965581,Evening,2021,1574.687531
Z504428,8b526b35-f828-4ed2-a31a-3329edc26b3f,70f7cb3ebeaa7c9b7dbd8144ea4710d3,West Branch,OR,Ogemaw,14221,41.95641,-97.20831,54081,Rural,"Librarian, public",1,84,30511.85,Divorced,Female,No,6.796972,12,1,0,No,Month-to-month,No,No,DSL,Yes,No,Yes,No,No,No,No,No,No,Credit Card (automatic),9.254257,197.4702,Afternoon,2021,1574.095143
Q288900,87f149a1-ac69-4da9-bf2d-05a5e21d8aee,f702e8de6cc63cea0c0b1a03c6f68fa2,Needville,CA,Yamhill,72328,40.04483,-86.45988,93,Rural,Photographer,8,64,8864.63,Divorced,Male,No,7.373007212,12,1,1,No,Month-to-month,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,Yes,No,Electronic Check,14.71592019,104.964303,Afternoon,2021,1573.289677
